,0,1,2,3,4,5,6,7,8,9,10,11
0,100.0,352.0,254.0,458,284.0,170.0,133.0,109.0,98.7,80.8,106.0,99.0
1,118.02692654795909,229.0,387.0,254,581.0,206.0004965455113,291.0,98.8,247.0,191.0,106.14009281278548,138.0
2,327.0,465.0,265.0,437,303.0,292.0,221.0,233.0,116.0,102.0,99.0,107.0
3,118.02692654795909,185.0,202.0,499,277.8304035548118,486.0,323.0,347.0,121.0,183.0,254.0,290.0
4,192.0,218.0,665.0,307,522.0,207.0,143.0,168.0,141.0,151.0,349.588535157885,418.0
5,323.0,143.0003429645573,314.0,463,406.0,206.0,195.0,154.0,86.7,71.8,105.92787637308051,112.00028188751737
6,74.0,161.0,174.0,275,180.0,154.0,137.0,93.7,57.2,50.0,105.51224799451812,111.99208040250001
7,48.2,71.7,97.2,203,421.0,310.0,207.0,104.0,85.4,96.1,67.4,82.1
8,58.1,104.0,365.0,432,469.0,364.0,277.0,96.7,86.6,49.2,64.4,81.5
9,138.0,143.0003429645573,196.0,398,185.0,129.0,115.0,81.8,43.5,42.9,39.9,32.9
10,73.8,143.0,93.0,386,337.0,306.0,88.0,57.0,37.2,101.03223956407861,42.7,69.8
11,67.9,115.0,295.0,479,271.0,303.0,117.0,55.5,90.90016627964854,102.0453933341231,45.5,70.2
12,51.6,57.6,204.0,222,286.0,206.0004965455113,118.0,98.7,154.0,98.1,82.4,114.0
13,76.0,118.0,170.0,146,129.0,164.0,99.0,50.6,45.4,57.1,105.47849808195285,85.0
14,75.5,48.7,92.8,104,284.0000464119547,312.0,244.0,210.0,85.9,136.0,134.0,112.00059343065033
15,73.7,143.0003429645573,132.0,210,129.0,172.0,113.0,64.2,56.7,94.1,151.0,88.0
16,67.7,62.3,186.0,395,263.4490725316955,100.0,68.3,68.5,122.0,78.5,83.2,175.0
17,155.0,128.0,172.0,294,214.0,244.0,107.0,61.4,65.9,77.0,70.9,90.2
18,118.00263129189669,143.0003429645573,167.0,209,342.0,286.0,137.06629686410895,85.8,122.0,100.0,131.0,216.0
19,345.0,143.0003429645573,174.0,303,336.0,132.0,103.0,87.0,222.0,164.0,99.1,224.0
20,182.0,133.0,202.0,412,430.0,240.0,198.0,270.0,225.0,229.0,135.0,173.0
21,243.0,145.0,156.0,331,284.0000464119547,526.0,441.0,143.0,166.0,259.0,278.0,124.0
22,147.0,232.0,496.0,511,456.0,243.0,240.0,149.0,92.66330478670282,908.0,921.0,114.99163261444032
23,105.0,143.0003429645573,388.0,674,263.41871538883845,92.5,95.7,67.2,90.9,49.7,45.9,47.0
24,57.9,143.0003429645573,222.0,255,284.0000464119547,136.0,271.0,152.0,263.0,183.0,166.0,135.0
25,172.0,320.0,233.0,154,124.0,132.0,92.0,103.99937117423792,129.0,154.0,239.0,116.0
26,210.0,111.0,166.0,255,186.0,85.0,71.4,68.8,53.7,107.0,111.0,81.0
27,118.01528402999332,194.0,343.0,499,249.0,181.0,103.0,155.0,78.9,105.0,177.0,224.0
28,130.0,143.0,437.0,637,531.0,286.0,368.0,376.0,205.0,122.0,107.0,172.0
29,195.0,167.0,438.0,814,336.0,469.0,244.0,216.0,210.0,102.22212267793884,106.0,92.0
30,148.0,143.0003429645573,296.0,167,199.0,189.0,94.5,87.9,169.0,159.0,226.0,200.0
31,118.0,140.0,368.0,430,316.0,206.0004965455113,145.0,121.0,73.2,105.0,93.1,212.0
32,120.0,176.0,303.0,277,147.0,206.0004965455113,145.0,108.0,63.4,74.4,139.0,112.0
33,118.02692654795909,225.0,239.0,334,318.0,343.0,357.0,219.0,134.0,118.0,120.0,292.0
34,182.0,161.0,201.0,236,162.0,154.0,166.0,121.0,58.2,38.7,98.55188029683156,53.3
35,46.2,48.8,107.0,261,208.0,225.0,75.8,45.7,31.4,34.5,46.1,44.7
36,46.2,62.7,180.0,313,131.0,172.0,99.1,103.99937117423792,67.0,113.0,98.45317242117844,67.9
37,99.7,115.0,113.0,134,201.0,138.0,136.99415786367618,118.0,81.1,83.7,81.7,120.0
