,0,1,2,3,4,5,6,7,8,9,10,11
0,100.0,352.0,254.0,458.0,284,170.0,133.0,109.0,98.7,80.8,106.0,99.0
1,162.51004048138913,229.0,387.0,254.0,581,267.0,291.0,98.8,247.0,191.0,85.5,138.0
2,327.0,465.0,265.0,373.8888098422052,303,292.0,202.9962632879604,233.0,113.37119594907976,102.0,99.0,107.0
3,87.0,179.07057345964225,351.62589743459915,499.0,398,486.0,264.6428724826941,347.0,121.0,183.0,254.0,290.0
4,192.0,218.0,665.0,307.0,522,207.0,207.36784876383135,168.0,141.0,151.0,184.0,418.0
5,323.0,126.0,314.0,463.0,406,206.0,195.0,154.0,86.7,71.8,66.8,68.1
6,74.0,161.0,174.0,275.0,180,154.0,137.0,93.7,57.2,50.0,39.7,45.1
7,48.2,71.7,97.2,203.0,421,310.0,207.0,104.0,85.4,96.1,67.4,82.1
8,168.9536225089589,104.0,365.0,432.0,469,364.0,277.0,96.7,86.6,49.2,64.4,81.5
9,133.49282209367695,126.0,196.0,398.0,185,129.0,115.0,81.8,43.5,42.9,39.9,32.9
10,73.8,143.0,93.0,386.0,337,306.0,88.0,57.0,37.2,38.8,42.7,69.8
11,67.9,145.11322671699978,249.43535549265798,479.0,271,303.0,117.0,55.5,69.6,55.0,45.5,70.2
12,51.6,57.6,204.0,222.0,286,238.21429987443776,118.0,86.78084398089337,154.0,98.1,82.4,114.0
13,76.0,118.0,170.0,146.0,129,164.0,99.0,50.6,45.4,57.1,88.0,85.0
14,75.5,48.7,92.8,104.0,290,312.0,244.0,210.0,85.9,136.0,134.0,89.0
15,109.56595759018836,96.8,132.0,210.0,129,151.89140973522842,113.0,99.77747723349499,56.7,94.1,151.0,88.0
16,112.71155344948076,62.3,186.0,395.0,206,100.0,130.74460126696243,68.5,122.0,78.5,83.2,175.0
17,155.0,128.77146746633366,172.0,294.0,214,244.0,107.0,61.4,65.9,77.0,70.9,90.2
18,106.0,160.0,167.0,333.82136277603706,342,292.3314926996703,152.0,85.8,122.0,100.0,131.0,216.0
19,345.0,127.0,174.0,303.0,336,132.0,103.0,127.69433705084325,222.0,164.0,99.1,224.0
20,215.8638830854665,133.0,202.0,412.0,430,325.1020339953172,198.0,270.0,225.0,229.0,135.0,173.0
21,243.0,145.0,156.0,331.0,291,526.0,441.0,143.0,166.0,259.0,156.62784502646957,124.0
22,147.0,232.0,496.0,511.0,456,243.0,240.0,149.0,204.43868994897107,908.0,921.0,137.0
23,123.05053514113234,155.44329836468435,388.0,674.0,223,92.5,147.94024859095853,67.2,90.9,49.7,45.9,108.8194882732131
24,57.9,76.7,222.0,255.0,188,136.0,271.0,152.0,263.0,183.0,166.0,135.0
25,172.0,320.0,276.6301198737301,154.0,124,132.0,92.0,241.0,129.0,154.0,239.0,116.0
26,210.0,111.0,174.39067112844762,255.0,186,85.0,71.4,68.8,77.28849947907386,107.0,111.0,81.0
27,91.7,194.0,343.0,499.0,249,181.0,103.0,155.0,78.9,105.0,115.87463721540298,224.0
28,130.0,143.0,437.0,637.0,531,286.0,368.0,376.0,205.0,170.9254968358768,176.75600014094763,172.0
29,195.0,167.0,438.0,814.0,336,469.0,244.0,216.0,210.0,86.6,106.0,164.2120693495483
30,148.0,269.0,296.0,167.0,199,189.0,94.5,87.9,169.0,159.0,226.0,136.88588719133756
31,118.0,140.0,368.0,430.0,316,199.0,145.0,124.45346941868873,73.2,105.0,93.1,212.0
32,120.0,176.0,204.57704718630984,277.0,147,152.0,145.0,122.34009883739564,63.4,74.4,139.0,112.0
33,348.0,225.0,239.0,334.0,318,343.0,357.0,219.0,134.0,150.02384600643015,120.0,292.0
34,182.0,161.0,201.0,236.0,162,154.0,166.0,121.0,58.2,38.7,37.1,53.3
35,46.2,48.8,107.0,261.0,208,225.0,75.8,45.7,31.4,34.5,46.1,44.7
36,46.2,62.7,180.0,313.0,131,172.0,99.1,56.6,67.0,113.0,79.6,67.9
37,99.7,115.0,113.0,134.0,201,138.0,173.0,118.0,81.1,83.7,81.7,120.0
