,0,1,2,3,4,5,6,7,8,9,10,11
0,16.7,73.3,50.5,77.23003304477155,45.5,37.6,22.6,16.3,18.5,12.9,15.014974371360404,14.2
1,10.5,48.3,58.19098718214342,53.9,134.0,38.5,53.7,18.1,86.8,30.9,16.1,47.3
2,20.21885206635902,60.3,92.2,86.7,51.3,27.7,25.0,46.4,15.6,13.5,14.3,16.5
3,10.1,14.0,47.9,112.0,61.12377048233896,88.7,57.2,38.7,19.665747498683903,17.377520751777663,63.5,36.3
4,23.4,20.8,146.0,67.9,100.0,37.2,59.5,32.5,22.6,38.3,18.776900268281786,81.3
5,44.1,14.3,56.687497775780834,103.0,69.2,31.7,51.9,31.3,16.709598905423075,13.1,12.9,13.2
6,19.8,26.2,54.5,56.9,44.4,40.4,23.6,25.9,10.9,10.0,9.3,8.7
7,8.59,11.9,17.9,45.6,118.0,79.5,47.4,16.2,14.1,16.7,15.8,18.5
8,11.2,11.3,23.5,149.0,102.0,85.6,29.68941545164023,17.9,14.2,10.8,15.6,18.7
9,27.9,20.7,64.5,135.0,31.0,15.8,22.1,15.8,9.5,9.5,8.8,8.0
10,11.2,33.2,24.5,92.8,53.6,47.5,17.9,12.2,8.9,9.0,11.1,17.46265688516083
11,13.7,17.8,69.1,84.48360472249203,53.3,38.80732587786349,21.3,12.8,16.0,10.3,9.0,16.9
12,9.44,27.9,61.7,73.4,50.0,24.4,16.7,21.8,31.0,17.1,14.3,31.5
13,15.7,27.4,44.1,34.0,29.4,36.9,20.1,19.161600419569822,10.4,11.4,26.3,21.8
14,21.7,10.3,27.2,27.1,68.5,56.2,42.2,37.1,16.2,23.7,26.3,13.0
15,20.091666431268024,11.9,35.3,65.9,24.4,43.4,28.723520441072175,19.913878719327627,12.8,28.9,52.8,19.31754301882566
16,19.8,13.0,65.4,110.0,51.9,21.0,29.136480156946366,23.8,55.7,17.9,18.8,61.0
17,37.6,36.3,66.5,81.98539212123349,55.9,41.4,20.4,12.2,9.6,15.3,13.4,18.1
18,19.0,42.9,56.9,69.5,50.41769412119395,40.4,23.7,14.4,25.4,16.7,26.8,119.0
19,45.2,16.4,26.4,86.4,65.0,22.9,31.898928177551806,11.9,55.4,36.4,21.6,42.6
20,21.9,28.8,45.8,89.0,93.5,51.6,37.1,41.0,53.0,63.3,27.6,37.1
21,34.3,26.1,31.4,88.6,62.6,119.0,71.4,21.4,27.9,54.6,56.7,20.0
22,18.1,23.4,105.0,181.0,73.4,36.8,27.4,18.5,13.8,13.9,14.3,23.8
23,15.6,28.5,117.0,171.0,30.2,14.6,26.2,12.2,13.6,9.7,9.9,11.8
24,11.9,20.1,80.0,72.8,58.44754654528691,29.1,48.1,19.1,55.3,29.7,40.6,18.1
25,27.3,95.7,83.6,82.38177941640383,29.3,37.347629087218316,24.1,63.3,29.9,17.669002206765768,17.930292478283942,24.543683005159263
26,37.9,13.9,53.662277505834346,75.7,33.1,40.06698252120497,17.8,15.3,9.85,21.0,23.0,9.93
27,8.7,25.40156361521043,92.9,113.0,51.5,20.5,19.9,31.5,16.6,17.57358435801073,39.3,44.8
28,19.2,32.5,88.1,85.41632186939187,107.0,33.3,83.1,68.6,24.8,15.6,15.4,24.0
29,20.163480159359857,26.5,106.0,205.0,62.9,108.0,45.8,21.441086797757443,31.1,15.0,29.0,25.36429526099537
30,44.6,70.1,76.6,37.1,33.5,26.8,18.3,18.1,54.2,39.6,52.7,40.5
31,30.9,23.0,101.0,137.0,67.2,37.79839222470443,44.5,24.4,15.4,16.6,19.9,48.1
32,26.4,43.7,50.6,76.1,22.5,41.7,28.3,23.1,11.4,16.915339825341235,17.062848355683194,26.9
33,67.1,53.0,70.9,84.9,59.88797580040089,66.8,75.4,35.2,25.3,19.1,24.7,83.1
34,37.5,21.6,43.5,62.9,31.0,30.4,35.6,21.1,11.2,10.0,8.6,12.1
35,9.6,8.0,29.8,77.3,40.3,41.22801401313886,10.9,8.4,7.9,15.588712038700514,9.8,9.8
36,9.6,15.7,40.3,87.9,53.44886605718461,54.5,16.0,12.8,19.4,14.1,14.3,12.0
37,22.7,33.5,32.9,30.0,26.0,22.8,37.8,18.3,10.9,12.5,10.4,14.2
